Sample,File,Log Likelihood,# of Tokens,Perplexity
67,chunk_52870.txt,2.4753754138946533,828,11.886168479919434
68,chunk_38029.txt,8.961614608764648,7,7797.9375
69,chunk_3463.txt,2.3494341373443604,935,10.47963809967041
70,chunk_55195.txt,2.960893392562866,504,19.31521987915039
71,chunk_56941.txt,3.1144046783447266,1103,22.52001953125
72,chunk_16196.txt,3.021310806274414,716,20.518169403076172
73,chunk_53957.txt,2.3268187046051025,1236,10.245296478271484
74,chunk_7523.txt,2.8527164459228516,541,17.334806442260742
75,chunk_11147.txt,2.8559677600860596,746,17.391260147094727
76,chunk_33192.txt,2.5839931964874268,584,13.2499418258667
77,chunk_188.txt,2.585280418395996,363,13.267009735107422
78,chunk_31399.txt,2.6009912490844727,303,13.477089881896973
79,chunk_41317.txt,2.9336278438568115,780,18.79569435119629
80,chunk_38185.txt,3.0892717838287354,1337,21.961078643798828
81,chunk_12091.txt,2.959373712539673,805,19.285890579223633
82,chunk_32598.txt,2.609940767288208,823,13.598245620727539
83,chunk_50215.txt,2.769172191619873,988,15.945428848266602
84,chunk_9608.txt,3.6261088848114014,350,37.56635665893555
85,chunk_57229.txt,2.4173598289489746,829,11.216207504272461
86,chunk_61066.txt,2.819951295852661,841,16.776033401489258
87,chunk_34210.txt,2.340965986251831,868,10.39126968383789
88,chunk_28979.txt,2.9676754474639893,780,19.44666290283203
89,chunk_12361.txt,2.421515703201294,1484,11.262918472290039
90,chunk_52889.txt,2.371633291244507,1600,10.714879035949707
91,chunk_12573.txt,2.8484513759613037,894,17.261030197143555
92,chunk_11740.txt,2.461277961730957,439,11.719779968261719
93,chunk_15523.txt,2.9557225704193115,473,19.21560287475586
94,chunk_11596.txt,2.7101972103118896,734,15.03223991394043
95,chunk_1465.txt,2.9864749908447266,549,19.815710067749023
96,chunk_12057.txt,2.6739697456359863,2361,14.497406005859375
97,chunk_32108.txt,2.849339485168457,853,17.2763671875
98,chunk_50844.txt,2.381133794784546,815,10.817160606384277
99,chunk_47515.txt,2.9386799335479736,238,18.890892028808594
100,chunk_18682.txt,2.6507298946380615,450,14.164374351501465
101,chunk_61817.txt,2.9855551719665527,854,19.7974910736084
102,chunk_46907.txt,2.6467106342315674,1759,14.10755729675293
103,chunk_34369.txt,3.0506536960601807,1518,21.129152297973633
104,chunk_39339.txt,2.12627911567688,1279,8.383613586425781
105,chunk_21926.txt,2.7854156494140625,811,16.206552505493164
106,chunk_28775.txt,2.7255747318267822,735,15.265185356140137
107,chunk_42162.txt,2.2109904289245605,789,9.124749183654785
108,chunk_34988.txt,4.1599955558776855,89,64.07123565673828
109,chunk_10199.txt,2.816241979598999,435,16.71392250061035
110,chunk_54793.txt,2.8819262981414795,137,17.848621368408203
111,chunk_45850.txt,2.742216110229492,463,15.521343231201172
112,chunk_35541.txt,2.466114044189453,758,11.776595115661621
113,chunk_37361.txt,2.4146320819854736,1282,11.185654640197754
114,chunk_53816.txt,2.7040741443634033,270,14.94047737121582
115,chunk_18707.txt,2.9096121788024902,871,18.349679946899414
116,chunk_14578.txt,2.779167413711548,804,16.105606079101562
117,chunk_11439.txt,2.381894588470459,1872,10.825393676757812
118,chunk_34012.txt,2.2245395183563232,370,9.249222755432129
119,chunk_25535.txt,2.9622862339019775,467,19.342140197753906
120,chunk_59741.txt,2.811156988143921,350,16.629146575927734
121,chunk_3755.txt,3.025125741958618,231,20.596593856811523
122,chunk_25873.txt,2.8509223461151123,728,17.303735733032227
123,chunk_46374.txt,3.2098357677459717,779,24.77501678466797
124,chunk_51520.txt,3.330171823501587,270,27.943143844604492
125,chunk_28270.txt,2.1775927543640137,797,8.825037002563477
126,chunk_34737.txt,2.363492727279663,1036,10.628007888793945
127,chunk_3659.txt,2.731147050857544,758,15.350484848022461
128,chunk_41896.txt,3.219513177871704,983,25.01593780517578
129,chunk_54790.txt,2.6282849311828613,1168,13.849996566772461
130,chunk_7237.txt,2.793490171432495,654,16.337942123413086
131,chunk_59558.txt,1.5516501665115356,890,4.7192511558532715
132,chunk_9825.txt,2.8348469734191895,616,17.027795791625977
133,chunk_40839.txt,2.7440288066864014,478,15.549505233764648
134,chunk_61585.txt,2.987962484359741,600,19.84520721435547
135,chunk_1996.txt,2.963425636291504,1516,19.364192962646484
136,chunk_54320.txt,2.5668208599090576,364,13.024352073669434
137,chunk_56464.txt,2.539243459701538,326,12.670082092285156
138,chunk_22645.txt,2.0996158123016357,862,8.163033485412598
139,chunk_6984.txt,2.57120943069458,501,13.081636428833008
140,chunk_44264.txt,2.819793462753296,772,16.773386001586914
141,chunk_50483.txt,2.1654837131500244,1047,8.718817710876465
142,chunk_23703.txt,2.60770583152771,721,13.567889213562012
143,chunk_29714.txt,2.82338809967041,849,16.833789825439453
144,chunk_18241.txt,3.7526967525482178,298,42.63590621948242
145,chunk_58449.txt,2.6515183448791504,514,14.175546646118164
146,chunk_62929.txt,2.6371238231658936,319,13.972957611083984
147,chunk_57625.txt,2.3959851264953613,749,10.979008674621582
148,chunk_21755.txt,2.478942632675171,793,11.928645133972168
149,chunk_38716.txt,2.908900737762451,803,18.33662986755371
150,chunk_38095.txt,2.382949113845825,409,10.836814880371094
151,chunk_57484.txt,2.770833730697632,829,15.971945762634277
152,chunk_13136.txt,2.041898012161255,908,7.705219745635986
153,chunk_25074.txt,1.8893979787826538,980,6.615385055541992
154,chunk_55571.txt,2.5016744136810303,1288,12.202910423278809
155,chunk_60800.txt,2.572253465652466,890,13.095301628112793
156,chunk_5995.txt,2.359314203262329,752,10.583691596984863
157,chunk_59224.txt,2.1745362281799316,751,8.798104286193848
158,chunk_51950.txt,2.4128928184509277,730,11.166215896606445
159,chunk_34415.txt,2.919783353805542,363,18.53727149963379
160,chunk_45133.txt,2.793783187866211,1246,16.342731475830078
161,chunk_16240.txt,2.9545414447784424,778,19.19291877746582
162,chunk_26673.txt,2.7832725048065186,779,16.171857833862305
163,chunk_48666.txt,2.523054361343384,326,12.4666166305542
164,chunk_46648.txt,2.7279012203216553,749,15.300741195678711
165,chunk_14680.txt,3.4140539169311523,689,30.388185501098633
166,chunk_56671.txt,2.6834487915039062,833,14.635480880737305
167,chunk_60262.txt,2.6806423664093018,1023,14.594465255737305
168,chunk_48724.txt,2.8125216960906982,880,16.65185546875
169,chunk_14165.txt,2.8652048110961914,496,17.55264663696289
170,chunk_33012.txt,3.115844488143921,721,22.55246925354004
171,chunk_787.txt,2.704742431640625,83,14.950465202331543
172,chunk_4074.txt,2.485542058944702,936,12.007627487182617
