Sample,File,Log Likelihood,# of Tokens,Perplexity
84,chunk_57229.txt,2.426903486251831,850,11.323763847351074
85,chunk_61066.txt,2.8467037677764893,862,17.230892181396484
86,chunk_34210.txt,2.340826988220215,889,10.389825820922852
87,chunk_28979.txt,2.990504741668701,801,19.895723342895508
88,chunk_12361.txt,2.424773931503296,1505,11.299674034118652
89,chunk_52889.txt,2.3658950328826904,1621,10.653570175170898
90,chunk_12573.txt,2.8344240188598633,915,17.02059555053711
91,chunk_11740.txt,2.4862146377563477,460,12.015706062316895
92,chunk_15523.txt,2.975828170776367,494,19.605854034423828
93,chunk_11596.txt,2.737870693206787,755,15.4540433883667
94,chunk_1465.txt,3.034841537475586,570,20.79768180847168
95,chunk_12057.txt,2.667142868041992,2382,14.398771286010742
96,chunk_32108.txt,2.848074436187744,874,17.25452423095703
97,chunk_50844.txt,2.4036920070648193,836,11.063949584960938
98,chunk_47515.txt,3.0051474571228027,259,20.189193725585938
99,chunk_18682.txt,2.7138404846191406,471,15.087106704711914
100,chunk_61817.txt,2.9825942516326904,875,19.73895835876465
101,chunk_46907.txt,2.6403913497924805,1780,14.018689155578613
102,chunk_34369.txt,3.0420918464660645,1539,20.949018478393555
103,chunk_39339.txt,2.130232334136963,1300,8.41682243347168
104,chunk_21926.txt,2.8228349685668945,832,16.824480056762695
105,chunk_28775.txt,2.732813835144043,756,15.376091957092285
106,chunk_42162.txt,2.216539144515991,810,9.175520896911621
107,chunk_34988.txt,4.54775857925415,110,94.42053985595703
108,chunk_10199.txt,2.818638324737549,456,16.75402069091797
109,chunk_54793.txt,2.9744279384613037,158,19.578420639038086
110,chunk_45850.txt,2.6962063312530518,484,14.82339096069336
111,chunk_35541.txt,2.4838216304779053,779,11.986987113952637
112,chunk_37361.txt,2.412111759185791,1303,11.15749740600586
113,chunk_53816.txt,2.7844173908233643,291,16.19038200378418
114,chunk_18707.txt,2.9212048053741455,892,18.563640594482422
115,chunk_14578.txt,2.7956483364105225,825,16.373241424560547
116,chunk_11439.txt,2.378145217895508,1893,10.784880638122559
117,chunk_34012.txt,2.2568249702453613,391,9.55271053314209
118,chunk_25535.txt,3.0074617862701416,488,20.235971450805664
119,chunk_59741.txt,2.834617853164673,371,17.023895263671875
120,chunk_3755.txt,3.089113473892212,252,21.95760154724121
121,chunk_25873.txt,2.864886999130249,749,17.547069549560547
122,chunk_46374.txt,3.2239954471588135,800,25.128318786621094
123,chunk_51520.txt,3.409167528152466,291,30.240060806274414
124,chunk_28270.txt,2.1916017532348633,818,8.949536323547363
125,chunk_34737.txt,2.383199691772461,1057,10.839530944824219
126,chunk_3659.txt,2.744588851928711,779,15.558216094970703
127,chunk_41896.txt,3.2438669204711914,1004,25.63265037536621
128,chunk_54790.txt,2.6148736476898193,1189,13.665489196777344
129,chunk_7237.txt,2.808023452758789,675,16.577119827270508
130,chunk_59558.txt,1.5773944854736328,911,4.84232234954834
131,chunk_9825.txt,2.8456125259399414,637,17.21209716796875
132,chunk_40839.txt,2.7520809173583984,499,15.675216674804688
133,chunk_61585.txt,3.0280630588531494,621,20.657182693481445
134,chunk_1996.txt,2.97892689704895,1537,19.66670036315918
135,chunk_54320.txt,2.6060211658477783,385,13.545049667358398
136,chunk_56464.txt,2.5894744396209717,347,13.322768211364746
137,chunk_22645.txt,2.131335735321045,883,8.426115036010742
138,chunk_6984.txt,2.6164774894714355,522,13.687424659729004
139,chunk_44264.txt,2.8239598274230957,793,16.843416213989258
140,chunk_50483.txt,2.1786231994628906,1068,8.834135055541992
141,chunk_23703.txt,2.63089656829834,742,13.886215209960938
142,chunk_29714.txt,2.863232374191284,870,17.51805877685547
143,chunk_18241.txt,3.846632957458496,319,46.83510208129883
144,chunk_58449.txt,2.6979305744171143,535,14.848971366882324
145,chunk_62929.txt,2.7029359340667725,340,14.923481941223145
146,chunk_57625.txt,2.4214415550231934,770,11.26208209991455
147,chunk_21755.txt,2.519996404647827,814,12.42855167388916
148,chunk_38716.txt,2.905813217163086,824,18.280101776123047
149,chunk_38095.txt,2.429382562637329,430,11.3518705368042
150,chunk_57484.txt,2.7809128761291504,850,16.133743286132812
151,chunk_13136.txt,2.044494867324829,929,7.725255489349365
152,chunk_25074.txt,1.9071071147918701,1001,6.73358154296875
153,chunk_55571.txt,2.508904218673706,1309,12.291454315185547
