Sample,File,Log Likelihood,# of Tokens,Perplexity
99,chunk_47515.txt,3.0525803565979004,238,21.169898986816406
100,chunk_18682.txt,2.7285609245300293,450,15.310837745666504
101,chunk_61817.txt,2.995183229446411,854,19.989023208618164
102,chunk_46907.txt,2.6505753993988037,1759,14.162185668945312
103,chunk_34369.txt,3.041358470916748,1518,20.93366241455078
104,chunk_39339.txt,2.132058620452881,1279,8.432208061218262
105,chunk_21926.txt,2.824031114578247,811,16.84461784362793
106,chunk_28775.txt,2.752072811126709,735,15.675089836120605
107,chunk_42162.txt,2.2190515995025635,789,9.198603630065918
108,chunk_34988.txt,4.576303958892822,89,97.1546401977539
109,chunk_10199.txt,2.81245493888855,435,16.650745391845703
110,chunk_54793.txt,3.010542869567871,137,20.298416137695312
111,chunk_45850.txt,2.706691026687622,463,14.979626655578613
112,chunk_35541.txt,2.4954493045806885,758,12.127181053161621
113,chunk_37361.txt,2.4126861095428467,1282,11.163908004760742
114,chunk_53816.txt,2.8261561393737793,270,16.880449295043945
115,chunk_18707.txt,2.925813674926758,871,18.649394989013672
116,chunk_14578.txt,2.7991366386413574,804,16.430456161499023
117,chunk_11439.txt,2.3807106018066406,1872,10.812583923339844
118,chunk_34012.txt,2.2774338722229004,370,9.75162410736084
119,chunk_25535.txt,3.05031681060791,467,21.122034072875977
120,chunk_59741.txt,2.871215581893921,350,17.658470153808594
121,chunk_3755.txt,3.1459360122680664,231,23.241418838500977
122,chunk_25873.txt,2.8618297576904297,728,17.493507385253906
123,chunk_46374.txt,3.229743480682373,779,25.27317237854004
124,chunk_51520.txt,3.4488584995269775,270,31.464454650878906
125,chunk_28270.txt,2.205940008163452,797,9.078782081604004
126,chunk_34737.txt,2.386383533477783,1036,10.874096870422363
127,chunk_3659.txt,2.7473208904266357,758,15.60077953338623
128,chunk_41896.txt,3.2615292072296143,983,26.08940315246582
129,chunk_54790.txt,2.6136863231658936,1168,13.649273872375488
130,chunk_7237.txt,2.8005735874176025,654,16.454082489013672
131,chunk_59558.txt,1.5873422622680664,890,4.890733242034912
132,chunk_9825.txt,2.855334758758545,616,17.3802547454834
133,chunk_40839.txt,2.750535011291504,478,15.651002883911133
134,chunk_61585.txt,3.0225889682769775,600,20.544410705566406
135,chunk_1996.txt,2.9789037704467773,1516,19.66624641418457
136,chunk_54320.txt,2.613658905029297,364,13.648900032043457
137,chunk_56464.txt,2.6286075115203857,326,13.854464530944824
138,chunk_22645.txt,2.1398963928222656,862,8.498557090759277
139,chunk_6984.txt,2.6119961738586426,501,13.62622356414795
140,chunk_44264.txt,2.824127674102783,772,16.846242904663086
141,chunk_50483.txt,2.182062864303589,1047,8.864574432373047
142,chunk_23703.txt,2.6338770389556885,721,13.927663803100586
143,chunk_29714.txt,2.8710575103759766,849,17.65567970275879
144,chunk_18241.txt,3.8478171825408936,298,46.89059829711914
145,chunk_58449.txt,2.6970925331115723,514,14.836532592773438
146,chunk_62929.txt,2.760842800140381,319,15.813164710998535
147,chunk_57625.txt,2.4436707496643066,749,11.515233993530273
148,chunk_21755.txt,2.5260233879089355,793,12.503684997558594
149,chunk_38716.txt,2.9125523567199707,803,18.40371322631836
150,chunk_38095.txt,2.4479424953460693,409,11.564528465270996
151,chunk_57484.txt,2.7820792198181152,829,16.152570724487305
152,chunk_13136.txt,2.0489137172698975,908,7.759467601776123
153,chunk_25074.txt,1.920604944229126,980,6.8250861167907715
154,chunk_55571.txt,2.5171473026275635,1288,12.393192291259766
155,chunk_60800.txt,2.600299835205078,890,13.46777629852295
156,chunk_5995.txt,2.3867292404174805,752,10.877857208251953
157,chunk_59224.txt,2.196794033050537,751,8.996126174926758
158,chunk_51950.txt,2.447172164916992,730,11.555624008178711
159,chunk_34415.txt,2.9594130516052246,363,19.28664779663086
160,chunk_45133.txt,2.8190059661865234,1246,16.760181427001953
161,chunk_16240.txt,2.9796860218048096,778,19.6816349029541
162,chunk_26673.txt,2.849180221557617,779,17.27361488342285
163,chunk_48666.txt,2.581831932067871,326,13.221336364746094
164,chunk_46648.txt,2.75490403175354,749,15.719532012939453
165,chunk_14680.txt,3.43416428565979,689,31.005491256713867
166,chunk_56671.txt,2.690964460372925,833,14.745890617370605
167,chunk_60262.txt,2.701174259185791,1023,14.89721393585205
168,chunk_48724.txt,2.829420804977417,880,16.935649871826172
169,chunk_14165.txt,2.8818564414978027,496,17.847375869750977
170,chunk_33012.txt,3.157587766647339,721,23.51380729675293
171,chunk_787.txt,2.965325117111206,83,19.401010513305664
172,chunk_4074.txt,2.4974260330200195,936,12.151176452636719
173,chunk_27925.txt,3.6656808853149414,125,39.08273696899414
174,chunk_42554.txt,2.3611724376678467,643,10.603375434875488
175,chunk_12633.txt,2.0588088035583496,619,7.836629390716553
176,chunk_46164.txt,2.5957417488098145,579,13.40652847290039
177,chunk_55543.txt,3.0447378158569336,1119,21.0045223236084
178,chunk_49892.txt,2.6384074687957764,762,13.99090576171875
179,chunk_1430.txt,3.0962471961975098,584,22.114803314208984
180,chunk_43265.txt,2.4613349437713623,390,11.720447540283203
181,chunk_56505.txt,3.000833511352539,417,20.102285385131836
182,chunk_11841.txt,3.3896586894989014,108,29.65582847595215
183,chunk_50879.txt,2.4410383701324463,1422,11.484960556030273
184,chunk_16725.txt,2.5744636058807373,1508,13.124275207519531
185,chunk_62046.txt,2.176785945892334,854,8.81791877746582
186,chunk_28964.txt,3.133655309677124,811,22.957744598388672
187,chunk_41014.txt,2.425144672393799,971,11.303864479064941
188,chunk_56453.txt,2.4008266925811768,850,11.032293319702148
189,chunk_31516.txt,1.9687196016311646,823,7.161501407623291
190,chunk_53071.txt,2.442913293838501,809,11.506514549255371
191,chunk_42242.txt,2.5627708435058594,1012,12.971710205078125
192,chunk_26483.txt,3.0268099308013916,462,20.631311416625977
193,chunk_1150.txt,2.3748085498809814,793,10.748954772949219
194,chunk_37474.txt,2.6003894805908203,680,13.46898365020752
195,chunk_45486.txt,3.1647260189056396,124,23.682254791259766
196,chunk_8304.txt,3.1934664249420166,331,24.37276840209961
197,chunk_46548.txt,2.4226250648498535,572,11.275419235229492
198,chunk_33049.txt,2.5145838260650635,669,12.36146354675293
199,chunk_11600.txt,2.559279680252075,634,12.926502227783203
200,chunk_6370.txt,2.8297390937805176,437,16.9410400390625
201,chunk_5789.txt,2.5081701278686523,1165,12.282434463500977
202,chunk_15183.txt,2.5547678470611572,781,12.868311882019043
203,chunk_49329.txt,5.7371368408203125,27,310.175048828125
204,chunk_6792.txt,2.79807710647583,914,16.413055419921875
205,chunk_32538.txt,2.518697500228882,1380,12.412419319152832
206,chunk_24698.txt,2.9340949058532715,496,18.804475784301758
207,chunk_45561.txt,3.058091878890991,758,21.28689956665039
208,chunk_43143.txt,2.962470769882202,825,19.345712661743164
209,chunk_13882.txt,2.9513766765594482,527,19.132274627685547
210,chunk_11588.txt,3.1782712936401367,621,24.005220413208008
211,chunk_51320.txt,2.714937686920166,640,15.103669166564941
212,chunk_60423.txt,2.7968478202819824,320,16.39289093017578
213,chunk_14166.txt,2.356548309326172,802,10.554457664489746
214,chunk_47132.txt,2.0839340686798096,502,8.03602123260498
215,chunk_44866.txt,2.48419451713562,735,11.99145793914795
216,chunk_24269.txt,1.6631743907928467,416,5.276032447814941
217,chunk_28972.txt,2.8133881092071533,1935,16.666290283203125
218,chunk_16345.txt,2.438446283340454,836,11.455228805541992
219,chunk_21687.txt,2.5775504112243652,2977,13.164851188659668
220,chunk_12002.txt,2.7993991374969482,724,16.434768676757812
221,chunk_50685.txt,2.669506788253784,834,14.432848930358887
222,chunk_19122.txt,2.3500094413757324,444,10.485668182373047
223,chunk_45738.txt,2.209059476852417,608,9.107147216796875
224,chunk_40779.txt,2.5283470153808594,606,12.532772064208984
225,chunk_44016.txt,2.9416494369506836,582,18.947072982788086
226,chunk_15552.txt,2.9452953338623047,758,19.016277313232422
227,chunk_22085.txt,2.7885825634002686,741,16.257957458496094
228,chunk_56810.txt,2.8659963607788086,719,17.566547393798828
229,chunk_26757.txt,2.7156779766082764,511,15.114853858947754
230,chunk_57482.txt,3.1178157329559326,329,22.596967697143555
231,chunk_10540.txt,2.7854225635528564,457,16.206663131713867
232,chunk_59800.txt,2.7553088665008545,693,15.725896835327148
233,chunk_17943.txt,2.876244306564331,809,17.747493743896484
234,chunk_54959.txt,2.6054763793945312,863,13.537672996520996
235,chunk_36666.txt,2.696450710296631,376,14.82701301574707
236,chunk_60790.txt,2.699643850326538,443,14.874433517456055
237,chunk_32909.txt,2.385709285736084,720,10.866766929626465
238,chunk_26639.txt,3.203331470489502,135,24.614397048950195
239,chunk_57857.txt,2.7581939697265625,793,15.771334648132324
240,chunk_1201.txt,2.316699504852295,835,10.142145156860352
241,chunk_37078.txt,2.6032891273498535,763,13.508094787597656
242,chunk_42524.txt,2.8812813758850098,744,17.837114334106445
243,chunk_4029.txt,2.608422040939331,999,13.577609062194824
244,chunk_34697.txt,2.7674005031585693,616,15.917203903198242
245,chunk_9789.txt,2.547361373901367,627,12.773355484008789
246,chunk_6387.txt,3.6732144355773926,323,39.37828063964844
247,chunk_60279.txt,2.421260118484497,923,11.260040283203125
248,chunk_16915.txt,2.5559802055358887,684,12.883922576904297
249,chunk_31540.txt,2.4399287700653076,758,11.472224235534668
250,chunk_587.txt,1.524764060974121,677,4.594059467315674
251,chunk_50818.txt,2.633730888366699,856,13.925628662109375
252,chunk_2830.txt,2.4687082767486572,520,11.807186126708984
253,chunk_54614.txt,2.9833199977874756,797,19.75328826904297
254,chunk_59542.txt,2.2885055541992188,1251,9.860191345214844
255,chunk_23370.txt,2.805427312850952,682,16.53413963317871
256,chunk_50372.txt,1.9130746126174927,801,6.773884296417236
257,chunk_36013.txt,2.8300225734710693,742,16.945844650268555
258,chunk_28703.txt,3.235579490661621,591,25.421098709106445
259,chunk_26782.txt,2.7790865898132324,778,16.104305267333984
260,chunk_949.txt,2.673602819442749,767,14.492087364196777
261,chunk_8509.txt,2.456939220428467,903,11.66904067993164
262,chunk_28295.txt,2.7415807247161865,621,15.51148509979248
263,chunk_7811.txt,5.400972366333008,29,221.621826171875
264,chunk_52567.txt,2.5525851249694824,1457,12.840255737304688
265,chunk_23629.txt,2.6316072940826416,776,13.896087646484375
266,chunk_24595.txt,3.4390480518341064,585,31.157283782958984
267,chunk_52527.txt,2.307790756225586,509,10.052192687988281
268,chunk_9808.txt,2.3612091541290283,573,10.603765487670898
269,chunk_36151.txt,3.210580587387085,512,24.793476104736328
270,chunk_5714.txt,3.2301228046417236,92,25.28276252746582
271,chunk_16168.txt,2.5550594329833984,632,12.872064590454102
272,chunk_23217.txt,2.873037815093994,809,17.690677642822266
273,chunk_31739.txt,2.4639732837677,846,11.751411437988281
274,chunk_17770.txt,2.663475513458252,958,14.346063613891602
275,chunk_19694.txt,2.69577956199646,541,14.817065238952637
276,chunk_25915.txt,2.5166454315185547,890,12.386974334716797
277,chunk_58045.txt,3.956895112991333,83,52.294700622558594
278,chunk_29316.txt,2.7496538162231445,1218,15.63721752166748
279,chunk_51190.txt,2.574928045272827,978,13.130372047424316
280,chunk_62675.txt,2.910813331604004,1617,18.371734619140625
281,chunk_31823.txt,1.8783221244812012,851,6.542518138885498
282,chunk_26953.txt,3.030113458633423,1435,20.699581146240234
283,chunk_8850.txt,2.706874370574951,804,14.982372283935547
284,chunk_27521.txt,3.0453836917877197,434,21.018095016479492
285,chunk_61872.txt,1.8650513887405396,791,6.456267833709717
286,chunk_22071.txt,3.047215700149536,426,21.0566349029541
287,chunk_10637.txt,2.72965145111084,1336,15.327543258666992
288,chunk_53469.txt,2.3431620597839355,814,10.414114952087402
289,chunk_39303.txt,2.577288866043091,856,13.161407470703125
290,chunk_24680.txt,3.536773920059204,816,34.35590362548828
291,chunk_3977.txt,2.988595485687256,218,19.857772827148438
292,chunk_8032.txt,2.6860291957855225,912,14.673295974731445
293,chunk_20296.txt,2.4337522983551025,795,11.40158462524414
294,chunk_43845.txt,2.569483995437622,550,13.059083938598633
295,chunk_27025.txt,2.533289670944214,855,12.594871520996094
296,chunk_52044.txt,2.6228933334350586,455,13.77552318572998
297,chunk_10348.txt,2.8926258087158203,815,18.040618896484375
298,chunk_34667.txt,2.5990567207336426,542,13.451043128967285
299,chunk_7806.txt,3.205934762954712,828,24.678558349609375
300,chunk_26653.txt,2.8036699295043945,865,16.505109786987305
301,chunk_36365.txt,3.410033941268921,1686,30.266271591186523
302,chunk_3739.txt,2.629138469696045,1612,13.861823081970215
303,chunk_4637.txt,2.4880003929138184,607,12.037182807922363
304,chunk_23538.txt,2.9641611576080322,444,19.378440856933594
305,chunk_38532.txt,2.061069965362549,536,7.854369163513184
306,chunk_20580.txt,2.550189256668091,1609,12.809527397155762
307,chunk_62924.txt,3.0126006603240967,674,20.340229034423828
308,chunk_23705.txt,2.2574124336242676,835,9.558323860168457
309,chunk_52225.txt,2.1927151679992676,169,8.95950698852539
310,chunk_36558.txt,3.002872943878174,698,20.14332389831543
311,chunk_58898.txt,2.5287344455718994,451,12.537629127502441
312,chunk_60432.txt,2.7065534591674805,669,14.97756576538086
313,chunk_46787.txt,3.3770782947540283,285,29.285083770751953
314,chunk_15969.txt,2.665837526321411,601,14.379987716674805
315,chunk_38127.txt,2.9149153232574463,457,18.447250366210938
316,chunk_23085.txt,2.743145704269409,423,15.535778999328613
317,chunk_52855.txt,2.593987464904785,515,13.38302993774414
318,chunk_55708.txt,3.100017547607422,446,22.198341369628906
319,chunk_34726.txt,2.4618208408355713,983,11.726143836975098
320,chunk_1862.txt,3.212938070297241,383,24.85199737548828
321,chunk_61555.txt,1.860041618347168,797,6.424004554748535
322,chunk_51001.txt,2.409843683242798,579,11.132221221923828
323,chunk_27007.txt,2.896937608718872,1450,18.118574142456055
324,chunk_33047.txt,2.6804492473602295,706,14.591647148132324
325,chunk_32502.txt,2.5623090267181396,789,12.965721130371094
326,chunk_14724.txt,2.778412103652954,772,16.093446731567383
327,chunk_45894.txt,3.2420003414154053,858,25.584850311279297
328,chunk_49633.txt,2.596787214279175,715,13.420551300048828
329,chunk_18375.txt,2.923541784286499,741,18.607072830200195
330,chunk_50968.txt,2.6969923973083496,782,14.835046768188477
331,chunk_18957.txt,2.5800564289093018,1052,13.197882652282715
332,chunk_59100.txt,2.570817232131958,168,13.076506614685059
333,chunk_10290.txt,2.9076759815216064,672,18.314186096191406
334,chunk_59641.txt,2.867056369781494,1176,17.585176467895508
335,chunk_1436.txt,2.759265899658203,534,15.788248062133789
336,chunk_8984.txt,2.8493263721466064,462,17.276140213012695
337,chunk_17765.txt,3.031141757965088,697,20.720876693725586
338,chunk_62487.txt,1.931091547012329,887,6.897034645080566
339,chunk_60653.txt,2.787966012954712,869,16.24793815612793
340,chunk_50893.txt,2.2749037742614746,630,9.726983070373535
341,chunk_40758.txt,2.663935661315918,1003,14.352664947509766
342,chunk_35359.txt,2.5485689640045166,826,12.788789749145508
343,chunk_12438.txt,2.741548538208008,768,15.510985374450684
344,chunk_48820.txt,2.5673065185546875,656,13.030679702758789
345,chunk_30254.txt,2.3940329551696777,418,10.957596778869629
346,chunk_24542.txt,2.6909689903259277,882,14.745957374572754
347,chunk_43252.txt,3.0336859226226807,308,20.77366065979004
348,chunk_26689.txt,2.3288369178771973,586,10.26599407196045
349,chunk_47945.txt,2.79522967338562,563,16.36638832092285
350,chunk_41318.txt,2.5047719478607178,274,12.240767478942871
351,chunk_412.txt,2.653881788253784,951,14.209088325500488
352,chunk_36300.txt,2.4998013973236084,1027,12.180074691772461
353,chunk_45445.txt,2.8499696254730225,580,17.287256240844727
354,chunk_41419.txt,2.7450690269470215,883,15.565688133239746
355,chunk_49044.txt,2.614518880844116,626,13.66064167022705
356,chunk_2479.txt,2.518890619277954,311,12.414816856384277
357,chunk_62920.txt,2.661792516708374,763,14.321939468383789
358,chunk_15878.txt,2.378478765487671,841,10.78847885131836
359,chunk_62703.txt,2.490262985229492,638,12.064448356628418
360,chunk_33829.txt,2.9102680683135986,755,18.36172103881836
361,chunk_43502.txt,2.6584393978118896,839,14.273996353149414
362,chunk_5533.txt,3.007194757461548,241,20.23056983947754
363,chunk_35060.txt,2.7193305492401123,889,15.170164108276367
364,chunk_16497.txt,2.5843751430511475,797,13.2550048828125
365,chunk_149.txt,2.469207525253296,767,11.813081741333008
366,chunk_60526.txt,2.720017194747925,704,15.180583953857422
367,chunk_21210.txt,2.8623173236846924,929,17.502037048339844
368,chunk_1440.txt,2.583122968673706,738,13.238417625427246
369,chunk_16460.txt,2.6725566387176514,316,14.476934432983398
370,chunk_46733.txt,2.2878780364990234,845,9.854004859924316
371,chunk_45293.txt,2.4495112895965576,846,11.582684516906738
372,chunk_51422.txt,3.026651620864868,810,20.6280460357666
373,chunk_59748.txt,2.6719326972961426,664,14.467904090881348
374,chunk_39155.txt,2.37335467338562,797,10.733339309692383
375,chunk_28732.txt,2.5780739784240723,731,13.171745300292969
376,chunk_49265.txt,2.632810354232788,511,13.912816047668457
377,chunk_18296.txt,2.9999852180480957,695,20.08523941040039
378,chunk_37386.txt,2.7652745246887207,670,15.883399963378906
379,chunk_51080.txt,2.4757509231567383,977,11.890632629394531
380,chunk_39089.txt,2.6846251487731934,511,14.652708053588867
381,chunk_4320.txt,2.9237496852874756,1308,18.61094093322754
382,chunk_31622.txt,2.700786828994751,768,14.891444206237793
383,chunk_36477.txt,2.405968189239502,666,11.08916187286377
384,chunk_13452.txt,2.584686040878296,866,13.259125709533691
385,chunk_11868.txt,3.3970234394073486,1403,29.875043869018555
386,chunk_49190.txt,2.139143466949463,393,8.49216079711914
387,chunk_33902.txt,2.786959648132324,745,16.23159408569336
388,chunk_39754.txt,2.612335205078125,1000,13.630844116210938
389,chunk_20304.txt,2.385998487472534,866,10.86991024017334
390,chunk_608.txt,3.4764819145202637,926,32.345726013183594
391,chunk_18300.txt,2.359823703765869,755,10.58908462524414
392,chunk_40111.txt,2.3920295238494873,923,10.93566608428955
393,chunk_11356.txt,2.6890957355499268,560,14.718360900878906
394,chunk_30389.txt,2.779541492462158,363,16.111631393432617
395,chunk_30633.txt,2.7376561164855957,623,15.450727462768555
396,chunk_57595.txt,2.368638038635254,757,10.682833671569824
397,chunk_16965.txt,2.652991533279419,1658,14.196443557739258
398,chunk_15018.txt,2.6624646186828613,915,14.331568717956543
399,chunk_19661.txt,2.561336040496826,832,12.95311164855957
400,chunk_29167.txt,2.5345895290374756,810,12.61125373840332
401,chunk_41141.txt,2.652362585067749,942,14.187519073486328
402,chunk_24013.txt,3.4490692615509033,761,31.471088409423828
403,chunk_15791.txt,2.478982925415039,955,11.929125785827637
404,chunk_156.txt,2.8156964778900146,1655,16.704805374145508
405,chunk_30802.txt,3.04640531539917,772,21.03957748413086
406,chunk_9662.txt,2.7118966579437256,753,15.057807922363281
407,chunk_38980.txt,3.13157320022583,485,22.90999412536621
408,chunk_42061.txt,2.482497453689575,776,11.971123695373535
409,chunk_54012.txt,2.5649869441986084,862,13.000489234924316
410,chunk_29441.txt,3.0100209712982178,892,20.287826538085938
411,chunk_18046.txt,2.939760446548462,1161,18.91131591796875
412,chunk_12842.txt,2.4006402492523193,466,11.03023624420166
413,chunk_52186.txt,2.7671546936035156,491,15.913290977478027
414,chunk_30894.txt,2.588526725769043,889,13.310147285461426
415,chunk_4690.txt,2.816088914871216,760,16.71136474609375
416,chunk_44106.txt,2.7287282943725586,2373,15.313401222229004
417,chunk_22931.txt,2.663790225982666,635,14.350578308105469
418,chunk_11261.txt,2.8680789470672607,505,17.603168487548828
419,chunk_3090.txt,2.4830069541931152,722,11.977225303649902
420,chunk_55709.txt,2.7613468170166016,643,15.821136474609375
421,chunk_7558.txt,2.7546162605285645,794,15.715008735656738
422,chunk_10812.txt,2.0095887184143066,790,7.4602484703063965
423,chunk_34895.txt,3.4382681846618652,1623,31.13299560546875
424,chunk_4885.txt,2.711472511291504,1773,15.051423072814941
425,chunk_48122.txt,2.76214861869812,516,15.83382797241211
426,chunk_11455.txt,2.354039192199707,487,10.528008460998535
427,chunk_59835.txt,2.7146923542022705,811,15.099964141845703
428,chunk_10213.txt,5.669219970703125,18,289.8083801269531
429,chunk_54680.txt,1.7584291696548462,641,5.803314208984375
430,chunk_54290.txt,2.9001176357269287,693,18.17628288269043
431,chunk_28121.txt,2.684767484664917,2621,14.654792785644531
432,chunk_40149.txt,2.932032823562622,763,18.765737533569336
433,chunk_53076.txt,1.6183276176452637,829,5.044646739959717
434,chunk_23686.txt,2.7984492778778076,1849,16.419164657592773
435,chunk_45428.txt,2.2889187335968018,696,9.864265441894531
436,chunk_57827.txt,2.784078359603882,553,16.184892654418945
437,chunk_57125.txt,2.194365978240967,592,8.974308967590332
438,chunk_56508.txt,2.9150168895721436,669,18.44912338256836
439,chunk_42233.txt,2.8967461585998535,593,18.11510467529297
440,chunk_43463.txt,2.813922643661499,382,16.675201416015625
441,chunk_62707.txt,2.497805595397949,763,12.155790328979492
442,chunk_35636.txt,2.980783224105835,425,19.703243255615234
443,chunk_38791.txt,2.4277546405792236,729,11.333406448364258
444,chunk_5055.txt,2.537015438079834,818,12.641883850097656
445,chunk_10001.txt,2.8777546882629395,631,17.77431869506836
446,chunk_62486.txt,2.894666910171509,788,18.077478408813477
447,chunk_45884.txt,2.469102621078491,721,11.81184196472168
448,chunk_34104.txt,2.666755437850952,3970,14.393194198608398
449,chunk_2151.txt,2.351827621459961,434,10.50475025177002
450,chunk_17870.txt,3.139516830444336,810,23.09270668029785
451,chunk_15606.txt,2.541625499725342,662,12.700299263000488
452,chunk_28516.txt,3.227745771408081,712,25.222736358642578
453,chunk_4730.txt,2.263293743133545,523,9.614705085754395
454,chunk_62508.txt,3.262795925140381,1236,26.12247085571289
