Sample,File,Log Likelihood,# of Tokens,Perplexity
176,chunk_55543.txt,3.054126739501953,1158,21.202661514282227
177,chunk_49892.txt,2.6370961666107178,801,13.972570419311523
178,chunk_1430.txt,3.1341419219970703,623,22.96891975402832
179,chunk_43265.txt,2.5179126262664795,429,12.402680397033691
180,chunk_56505.txt,3.0230326652526855,456,20.553529739379883
181,chunk_11841.txt,3.480084180831909,147,32.46245193481445
182,chunk_50879.txt,2.4391579627990723,1461,11.463384628295898
183,chunk_16725.txt,2.5836169719696045,1547,13.24495792388916
184,chunk_62046.txt,2.1726999282836914,893,8.781963348388672
185,chunk_28964.txt,3.1248364448547363,850,22.75617218017578
186,chunk_41014.txt,2.449037790298462,1010,11.577201843261719
187,chunk_56453.txt,2.427748203277588,889,11.333333015441895
188,chunk_31516.txt,1.9553276300430298,862,7.0662336349487305
189,chunk_53071.txt,2.4503746032714844,848,11.59268856048584
190,chunk_42242.txt,2.569866895675659,1051,13.064085006713867
191,chunk_26483.txt,3.0422933101654053,501,20.95323944091797
192,chunk_1150.txt,2.3694140911102295,832,10.691125869750977
193,chunk_37474.txt,2.5556700229644775,719,12.879926681518555
194,chunk_45486.txt,3.1714580059051514,163,23.842222213745117
195,chunk_8304.txt,3.169074058532715,370,23.785449981689453
196,chunk_46548.txt,2.4226303100585938,611,11.27547836303711
197,chunk_33049.txt,2.5249063968658447,708,12.489726066589355
198,chunk_11600.txt,2.582451343536377,673,13.22952938079834
199,chunk_6370.txt,2.930983543395996,476,18.74605941772461
200,chunk_5789.txt,2.5060107707977295,1204,12.255940437316895
201,chunk_15183.txt,2.5529420375823975,820,12.844839096069336
202,chunk_49329.txt,5.444670677185059,66,231.5210418701172
203,chunk_6792.txt,2.80611252784729,953,16.54547119140625
204,chunk_32538.txt,2.51711368560791,1419,12.392775535583496
205,chunk_24698.txt,2.9984805583953857,535,20.055042266845703
206,chunk_45561.txt,3.0795624256134033,797,21.748884201049805
207,chunk_43143.txt,2.9442522525787354,864,18.9964542388916
208,chunk_13882.txt,2.9219043254852295,566,18.576629638671875
209,chunk_11588.txt,3.186718702316284,660,24.208860397338867
210,chunk_51320.txt,2.699871778488159,679,14.877824783325195
