Sample,File,Log Likelihood,# of Tokens,Perplexity
1,chunk_2203.txt,2.8441476821899414,434,17.186904907226562
2,chunk_50822.txt,2.734790563583374,918,15.406517028808594
3,chunk_4352.txt,2.597975015640259,729,13.436501502990723
4,chunk_57669.txt,2.824204683303833,499,16.8475399017334
5,chunk_42142.txt,4.225688457489014,68,68.42159271240234
6,chunk_44372.txt,2.453861951828003,835,11.633187294006348
7,chunk_48094.txt,2.6991963386535645,740,14.867777824401855
8,chunk_16891.txt,2.9270827770233154,457,18.673076629638672
9,chunk_44182.txt,2.639413356781006,774,14.004984855651855
10,chunk_30231.txt,1.832039475440979,534,6.246613502502441
11,chunk_41229.txt,2.711036205291748,668,15.0448579788208
12,chunk_32549.txt,1.9521069526672363,660,7.043512344360352
13,chunk_23252.txt,1.9875473976135254,801,7.297613620758057
14,chunk_35644.txt,2.3287129402160645,1431,10.264721870422363
15,chunk_6100.txt,2.5161306858062744,590,12.380599975585938
16,chunk_32165.txt,2.862926959991455,774,17.512710571289062
17,chunk_53943.txt,2.4792251586914062,751,11.932015419006348
18,chunk_40764.txt,1.8254762887954712,444,6.205750465393066
19,chunk_29772.txt,6.425990581512451,42,617.6923828125
20,chunk_23752.txt,2.502927303314209,912,12.218208312988281
21,chunk_37803.txt,6.134424209594727,44,461.47332763671875
22,chunk_41659.txt,2.2397303581237793,827,9.390798568725586
23,chunk_48924.txt,2.37373948097229,694,10.737469673156738
24,chunk_52060.txt,1.554895281791687,995,4.734590530395508
25,chunk_59527.txt,2.504073143005371,503,12.232216835021973
26,chunk_13848.txt,2.6967148780822754,1112,14.83092975616455
27,chunk_17691.txt,3.0900323390960693,414,21.9777889251709
28,chunk_22148.txt,2.8881149291992188,546,17.959423065185547
29,chunk_25742.txt,2.6383259296417236,566,13.989764213562012
30,chunk_19134.txt,1.5894768238067627,901,4.90118408203125
31,chunk_12334.txt,2.5700185298919678,1101,13.066065788269043
32,chunk_22776.txt,2.676276445388794,494,14.530885696411133
33,chunk_6512.txt,2.982360363006592,686,19.734342575073242
34,chunk_16752.txt,2.7532055377960205,606,15.692855834960938
35,chunk_10429.txt,2.9788312911987305,998,19.66482162475586
36,chunk_26273.txt,2.801377296447754,764,16.46731185913086
37,chunk_23381.txt,3.0519542694091797,543,21.15665054321289
38,chunk_38762.txt,2.948707342147827,735,19.08127212524414
39,chunk_18038.txt,2.496856689453125,1602,12.144261360168457
40,chunk_49300.txt,2.682609796524048,528,14.623208045959473
41,chunk_43091.txt,2.5240204334259033,647,12.478665351867676
42,chunk_6540.txt,2.4268271923065186,1359,11.32289981842041
43,chunk_24226.txt,2.544978618621826,652,12.742955207824707
44,chunk_61668.txt,2.625365972518921,860,13.809627532958984
45,chunk_36920.txt,2.4839975833892822,326,11.989095687866211
46,chunk_43553.txt,2.755685567855835,721,15.73182201385498
47,chunk_20245.txt,2.8994357585906982,794,18.16389274597168
48,chunk_51383.txt,2.789522409439087,622,16.273244857788086
49,chunk_45706.txt,2.748936414718628,1005,15.626004219055176
50,chunk_46036.txt,3.567800760269165,64,35.438568115234375
51,chunk_57260.txt,1.5382226705551147,309,4.656307220458984
52,chunk_15675.txt,2.766415596008301,881,15.901534080505371
53,chunk_12576.txt,2.4167749881744385,979,11.209650039672852
54,chunk_19655.txt,2.738589286804199,1327,15.465153694152832
55,chunk_19374.txt,2.6836905479431152,1141,14.639019966125488
56,chunk_43405.txt,2.1831560134887695,3468,8.874269485473633
57,chunk_54440.txt,2.9904539585113525,712,19.894710540771484
58,chunk_63098.txt,2.653348922729492,759,14.201519012451172
59,chunk_34225.txt,3.2943718433380127,727,26.960474014282227
60,chunk_19506.txt,2.2196669578552246,938,9.204265594482422
61,chunk_219.txt,2.6803929805755615,498,14.590826034545898
62,chunk_33894.txt,2.900416135787964,523,18.18170928955078
63,chunk_25289.txt,3.024541139602661,906,20.584556579589844
64,chunk_1347.txt,2.561002731323242,2841,12.948795318603516
65,chunk_39498.txt,2.682744264602661,916,14.625174522399902
66,chunk_52870.txt,2.5066304206848145,846,12.263537406921387
67,chunk_38029.txt,11.687456130981445,25,119068.7265625
68,chunk_3463.txt,2.3563902378082275,953,10.552789688110352
69,chunk_55195.txt,3.0572636127471924,522,21.269275665283203
70,chunk_56941.txt,3.126462459564209,1121,22.7932071685791
71,chunk_16196.txt,3.0650460720062256,734,21.435449600219727
72,chunk_53957.txt,2.3162012100219727,1254,10.137092590332031
73,chunk_7523.txt,2.8563954830169678,559,17.398700714111328
74,chunk_11147.txt,2.8873651027679443,764,17.94596290588379
75,chunk_33192.txt,2.6156115531921387,602,13.675577163696289
76,chunk_188.txt,2.692084550857544,381,14.76241683959961
77,chunk_31399.txt,2.7749946117401123,321,16.03853988647461
78,chunk_41317.txt,2.967383861541748,798,19.44099235534668
79,chunk_38185.txt,3.1276473999023438,1355,22.82023048400879
80,chunk_12091.txt,2.9869534969329834,823,19.825193405151367
81,chunk_32598.txt,2.6388111114501953,841,13.996553421020508
82,chunk_50215.txt,2.76939058303833,1006,15.948911666870117
83,chunk_9608.txt,3.7196638584136963,368,41.250526428222656
84,chunk_57229.txt,2.450235605239868,847,11.59107780456543
85,chunk_61066.txt,2.855511426925659,859,17.383325576782227
86,chunk_34210.txt,2.3830575942993164,886,10.837990760803223
87,chunk_28979.txt,3.0006275177001953,798,20.09814453125
