Sample,File,Log Likelihood,# of Tokens,Perplexity
1,chunk_2203.txt,2.837801456451416,416,17.078176498413086
2,chunk_50822.txt,2.707199811935425,900,14.987249374389648
3,chunk_4352.txt,2.5804665088653564,711,13.203296661376953
4,chunk_57669.txt,2.789581060409546,481,16.274200439453125
5,chunk_42142.txt,3.715968608856201,50,41.0983772277832
6,chunk_44372.txt,2.429215908050537,817,11.349979400634766
7,chunk_48094.txt,2.6553666591644287,722,14.230203628540039
8,chunk_16891.txt,2.882807493209839,439,17.864356994628906
9,chunk_44182.txt,2.6288793087005615,756,13.858230590820312
10,chunk_30231.txt,1.7767115831375122,516,5.910388946533203
11,chunk_41229.txt,2.692331552505493,650,14.766063690185547
12,chunk_32549.txt,1.8984663486480713,642,6.675648212432861
13,chunk_23252.txt,1.9685640335083008,783,7.1603875160217285
14,chunk_35644.txt,2.306162118911743,1413,10.035834312438965
15,chunk_6100.txt,2.418024778366089,572,11.223668098449707
16,chunk_32165.txt,2.8395159244537354,756,17.107481002807617
17,chunk_53943.txt,2.4811789989471436,733,11.955351829528809
18,chunk_40764.txt,1.7374728918075562,426,5.682963848114014
19,chunk_29772.txt,5.113692760467529,24,166.28326416015625
20,chunk_23752.txt,2.47135853767395,894,11.838519096374512
21,chunk_37803.txt,5.07473087310791,26,159.9291534423828
22,chunk_41659.txt,2.1890504360198975,809,8.926733016967773
23,chunk_48924.txt,2.3387269973754883,676,10.368029594421387
24,chunk_52060.txt,1.502443790435791,977,4.492654800415039
25,chunk_59527.txt,2.4542906284332275,485,11.638175010681152
26,chunk_13848.txt,2.6615331172943115,1094,14.31822395324707
27,chunk_17691.txt,3.0524797439575195,396,21.167770385742188
28,chunk_22148.txt,2.835659980773926,528,17.041645050048828
29,chunk_25742.txt,2.585519790649414,548,13.270185470581055
30,chunk_19134.txt,1.555955171585083,883,4.739611625671387
31,chunk_12334.txt,2.513061046600342,1083,12.342653274536133
32,chunk_22776.txt,2.6329152584075928,476,13.914275169372559
33,chunk_6512.txt,2.956693649291992,668,19.234272003173828
34,chunk_16752.txt,2.7391417026519775,588,15.473698616027832
35,chunk_10429.txt,2.955124855041504,980,19.204120635986328
36,chunk_26273.txt,2.7709577083587646,746,15.973925590515137
37,chunk_23381.txt,3.013145685195923,525,20.351318359375
38,chunk_38762.txt,2.9348604679107666,717,18.818876266479492
39,chunk_18038.txt,2.475841999053955,1584,11.891716003417969
40,chunk_49300.txt,2.679903984069824,510,14.58369255065918
41,chunk_43091.txt,2.505899667739868,629,12.254579544067383
42,chunk_6540.txt,2.4073147773742676,1341,11.104104042053223
43,chunk_24226.txt,2.515415906906128,634,12.371752738952637
44,chunk_61668.txt,2.601942539215088,842,13.489916801452637
45,chunk_36920.txt,2.422166585922241,308,11.270251274108887
46,chunk_43553.txt,2.7154507637023926,703,15.111420631408691
47,chunk_20245.txt,2.8644490242004395,776,17.539386749267578
48,chunk_51383.txt,2.759153366088867,604,15.786471366882324
49,chunk_45706.txt,2.716341018676758,987,15.124879837036133
50,chunk_46036.txt,3.1777350902557373,46,23.99234962463379
51,chunk_57260.txt,1.4318331480026245,291,4.186366558074951
52,chunk_15675.txt,2.747725248336792,863,15.607089042663574
53,chunk_12576.txt,2.40370512008667,961,11.064094543457031
54,chunk_19655.txt,2.7161917686462402,1309,15.122621536254883
55,chunk_19374.txt,2.648348808288574,1123,14.13068675994873
56,chunk_43405.txt,2.1696250438690186,3450,8.755001068115234
57,chunk_54440.txt,2.884702682495117,694,17.89824676513672
58,chunk_63098.txt,2.6240272521972656,741,13.791152954101562
59,chunk_34225.txt,3.2660622596740723,709,26.207937240600586
60,chunk_19506.txt,2.188216209411621,920,8.919288635253906
61,chunk_219.txt,2.619908571243286,480,13.734468460083008
62,chunk_33894.txt,2.884761333465576,505,17.899293899536133
63,chunk_25289.txt,2.9884047508239746,888,19.853986740112305
64,chunk_1347.txt,2.546434164047241,2823,12.761516571044922
65,chunk_39498.txt,2.6408660411834717,898,14.025344848632812
66,chunk_52870.txt,2.4876906871795654,828,12.033454895019531
67,chunk_38029.txt,10.266039848327637,7,28739.84765625
68,chunk_3463.txt,2.348602533340454,935,10.470927238464355
69,chunk_55195.txt,3.0094659328460693,504,20.276569366455078
70,chunk_56941.txt,3.0881552696228027,1103,21.936573028564453
71,chunk_16196.txt,2.978673219680786,716,19.661712646484375
72,chunk_53957.txt,2.2988932132720947,1236,9.963149070739746
73,chunk_7523.txt,2.8479373455047607,541,17.252159118652344
74,chunk_11147.txt,2.824265956878662,746,16.848573684692383
75,chunk_33192.txt,2.5837817192077637,584,13.247140884399414
76,chunk_188.txt,2.6693503856658936,363,14.430591583251953
77,chunk_31399.txt,2.7302262783050537,303,15.336357116699219
78,chunk_41317.txt,2.9507930278778076,780,19.121110916137695
79,chunk_38185.txt,3.1063036918640137,1337,22.338321685791016
80,chunk_12091.txt,2.938840389251709,805,18.893924713134766
81,chunk_32598.txt,2.589186668395996,823,13.318934440612793
82,chunk_50215.txt,2.7519075870513916,988,15.672500610351562
83,chunk_9608.txt,3.718085527420044,350,41.18547058105469
84,chunk_57229.txt,2.4044926166534424,829,11.072811126708984
85,chunk_61066.txt,2.8431949615478516,841,17.1705379486084
86,chunk_34210.txt,2.33575177192688,868,10.337228775024414
87,chunk_28979.txt,2.9444289207458496,780,18.99980926513672
88,chunk_12361.txt,2.404029130935669,1484,11.067680358886719
89,chunk_52889.txt,2.338383436203003,1600,10.364468574523926
90,chunk_12573.txt,2.820857286453247,894,16.79123878479004
91,chunk_11740.txt,2.4707884788513184,439,11.831772804260254
92,chunk_15523.txt,2.9765231609344482,473,19.61948585510254
93,chunk_11596.txt,2.726421594619751,734,15.278118133544922
94,chunk_1465.txt,3.0493836402893066,549,21.10233497619629
95,chunk_12057.txt,2.6287527084350586,2361,13.856476783752441
96,chunk_32108.txt,2.8465259075164795,853,17.227827072143555
97,chunk_50844.txt,2.3803083896636963,815,10.808235168457031
98,chunk_47515.txt,2.973728895187378,238,19.564739227294922
99,chunk_18682.txt,2.691251277923584,450,14.750121116638184
100,chunk_61817.txt,2.9667112827301025,854,19.427921295166016
101,chunk_46907.txt,2.6154496669769287,1759,13.67336368560791
102,chunk_34369.txt,3.020207643508911,1518,20.495546340942383
